Probe,Gene,logFC
202848_s_at,HCG27,1.1745271275772728
229387_at,CGAS,1.1745138558734143
202542_s_at,PAK2,1.174506739245786
201609_x_at,Unknown,1.1744314152136386
234155_at,TRPC5,1.1743412059611138
226881_at,ZNF611,1.174250751257689
219106_s_at,ZPR1,1.1739531113500727
220014_at,Unknown,1.173944282862001
208262_x_at,"NA, CLEC4G",1.173893363764657
203374_s_at,LINC02977,1.1738335611441346
209845_at,LINC02977,1.1737900620609334
238012_at,"MTHFS, NA",1.173753530673842
228773_at,KDM4B,1.1736763719249075
212877_at,BAHCC1,1.1736678692619231
218479_s_at,ABI3BP,1.1736260852962306
242577_at,LINC00567,1.173567360997592
227091_at,NA,1.1733490796223005
203424_s_at,FBXO9,1.1731580118564675
202076_at,LINC01550,1.1731458458156465
203679_at,Unknown,1.1731366401668342
214665_s_at,AP1AR-DT,1.1731325591803419
224400_s_at,AP1AR-DT,1.1730099039554798
218633_x_at,LEKR1,1.1730079103605164
204930_s_at,VPS53,1.1729845457363481
244357_at,OPRD1,1.1728883974969773
225228_at,OPRD1,1.1728498004901602
237879_at,Unknown,1.1728174277366945
204860_s_at,TMEM167B-DT,1.1727495747849088
213879_at,NA,1.172737679981306
224338_s_at,Unknown,1.1727322611217676
1570194_x_at,PDE7B-AS1,1.1725844760625912
201383_s_at,MVP-DT,1.1725808238041386
1552365_at,"RRP12, RPL34P20",1.1725455873607218
207831_x_at,Unknown,1.1724640529744252
217950_at,LINC02603,1.1724277211612157
213199_at,Unknown,1.17233659055604
236004_at,ZNF546,1.1722841076853892
223688_s_at,ZNF546,1.1722164454951334
223035_s_at,SPATA19,1.172106473878633
202348_s_at,NOC2L,1.1718576691856462
1567663_at,GRASLND,1.1717638142452875
234071_at,Unknown,1.171756824765901
202925_s_at,Unknown,1.171734702832936
1569661_at,Unknown,1.1717257007894404
220317_at,Unknown,1.1716416121099007
230750_at,Unknown,1.1715923680893978
207780_at,Unknown,1.1715918430236663
237555_at,Unknown,1.171379595026422
201284_s_at,MPV17L,1.171353010186998
241543_at,LINC02210,1.171154495756074
208599_at,RNU6-322P,1.1708041235161357
1569525_s_at,"CLEC4GP1, NA",1.1707814931207106
228142_at,Unknown,1.1707173104099236
240447_at,Unknown,1.170655516346304
222155_s_at,KRAS,1.1706289985644789
1563002_at,LINC02273,1.1706054304819982
235614_at,"ST7-OT4, NA",1.1702548719577837
1557861_at,LINC01419,1.1701011837317794
241837_at,FBXO22,1.1700775535359214
207776_s_at,LCE1E,1.1696251984881436
1555105_a_at,LCE1E,1.1695970019676458
219281_at,CLU,1.1694462187482957
202990_at,SNORD27,1.1694204910027177
206828_at,Unknown,1.1692685191707326
227935_s_at,Unknown,1.1691773426882068
230176_at,FMN2,1.1689007667025884
242372_s_at,ATXN1,1.16883800720148
236782_at,"LINC01730, AP5S1",1.168731215137856
225169_at,"NA, MAGI1",1.1685719194281778
226739_at,"NA, MAGI1",1.168533492398596
211149_at,CT83,1.1684302139377492
226662_at,PKD1L2,1.1683676438566069
218299_at,LACTB2-AS1,1.1682783321118146
217352_at,SKIDA1,1.1681696566022448
226555_at,SKIDA1,1.1681364392406224
238737_at,Unknown,1.1680391111003465
205176_s_at,Unknown,1.1679424163298726
220839_at,"NA, CNPY1",1.1676115154665128
223819_x_at,NA,1.1675389816977
205001_s_at,NA,1.167530309171626
216427_at,REXO6P,1.1674036617038652
216450_x_at,REXO6P,1.1673860773817077
221647_s_at,REXO6P,1.1673825236188662
203228_at,Unknown,1.1673446793401465
230442_at,ADAMTS9-AS2,1.1672342884315343
226257_x_at,SPATA41,1.1671156216252887
237788_at,LINC01532,1.167001825623719
225295_at,MCFD2,1.1668186062718349
212789_at,EHMT1,1.166717491913951
205480_s_at,SOCS2-AS1,1.1666549231101193
205212_s_at,NA,1.1664954187244563
209224_s_at,DIO3OS,1.166443432133967
226213_at,Unknown,1.1663230772150373
208359_s_at,Unknown,1.1661743162459426
1556437_at,SNHG14,1.1661689703704596
230393_at,Unknown,1.1660068860927173
228688_at,Unknown,1.1658008156783286
212622_at,Unknown,1.1657156904421362
229460_at,Unknown,1.1656728321622705
1554196_at,HISLA,1.165646689221398
217746_s_at,LINC01635,1.1655801910774142
230011_at,ATP1A1-AS1,1.1655264513273964
210865_at,SPATA45,1.1651631811636696
203662_s_at,SYT7,1.1651220051877424
204370_at,ALDH1L2,1.1650769632788152
203351_s_at,Unknown,1.165008222082763
211412_at,PRR14,1.1649941476045889
221750_at,ZCCHC10,1.1649600292578184
213473_at,PAPPA,1.1648516319776674
203359_s_at,Unknown,1.1648139420401096
1553979_at,Unknown,1.1647830084770123
1553301_a_at,HMGN3-AS1,1.164744237039527
1555123_at,HMGN3-AS1,1.1647032614041528
1559979_at,Unknown,1.1646711271079708
207731_at,CC2D2A,1.164594568762659
213811_x_at,LINC02754,1.1644534494541179
219368_at,MIR99AHG,1.1644264054335525
240143_at,TCP11L2,1.164424896242757
230867_at,Unknown,1.1641866664640605
226901_at,SNED1,1.1641692006615365
1566342_at,NA,1.163909098593859
224535_s_at,APCDD1L-DT,1.1638923418879987
217440_at,Unknown,1.1637877468714846
200832_s_at,FLJ38576,1.163481457238531
211763_s_at,Unknown,1.16327780524413
205748_s_at,NA,1.1629071372753739
213333_at,NA,1.162887423815817
222172_at,SPEG,1.1628673212489467
203331_s_at,PROX1-AS1,1.162515177754088
1560282_at,ATG2B,1.1623723521097777
227946_at,LINC01366,1.162365719038466
1560429_at,Unknown,1.1622991150512676
242493_at,Unknown,1.1621558762109265
219507_at,SLC35G2,1.1621069911440727
1569916_at,Unknown,1.1620137228102692
237503_at,NA,1.1617153366750688
202759_s_at,MIR137HG,1.1616871465045473
220292_at,NA,1.1614074669735133
207374_at,NAA35,1.161338304985628
244500_s_at,LINC00630,1.1612688870676517
227302_s_at,Unknown,1.1610114042736825
1568751_at,MIR99AHG,1.1609951703775259
218234_at,NA,1.160947466320473
218114_at,Unknown,1.1609303471518675
219284_at,NA,1.160672686769127
239991_at,PCGF3-AS1,1.1606022586950973
205223_at,Unknown,1.1605355969117852
240145_at,ARIH2OS,1.160523931601727
238480_at,Unknown,1.160483111466115
213382_at,MRNIP-DT,1.1604570951618027
226832_at,RNF130,1.1603370901467112
212873_at,LINC03123,1.1603029793239257
203897_at,NA,1.1602374710101413
1554156_a_at,RB1-DT,1.1602334145360496
238668_at,SNHG14,1.1599962128724903
1561170_at,SNHG14,1.159959297299717
204527_at,Unknown,1.1599190648023847
209808_x_at,Unknown,1.159906714451444
1564932_at,Unknown,1.1598569845130846
213560_at,Unknown,1.1598492902342978
201152_s_at,Unknown,1.1598159047699257
221246_x_at,NA,1.1598096076993074
1569827_at,LINC01093,1.1596679135285966
229269_x_at,"AQP12B, AQP12A",1.1596341683398834
212399_s_at,Unknown,1.159459958010764
210303_at,Unknown,1.1594089309108684
232140_at,Unknown,1.1593074529661616
1562686_at,CD276,1.1591288024657165
223523_at,C16orf54,1.15905388404372
211356_x_at,DDX60L,1.1590509922487888
202659_at,ERCC6L2,1.1588770727708062
230734_x_at,CHDH,1.1588519868973899
1566161_at,Unknown,1.1586686416346994
243940_at,NA,1.1586250833169711
232098_at,USF3,1.158616411719536
1563190_at,LINC01936,1.1585766387558263
224027_at,LINC02912,1.1584960178089994
220207_at,ZNF626,1.1582717566127154
1553546_at,NA,1.1582228310442033
228798_x_at,Unknown,1.158209127735883
217057_s_at,C11orf54,1.1580662101537709
229845_at,STK32A,1.1580601196305842
240017_at,LINC02860,1.1580222773219968
1562094_at,Unknown,1.1578007120685834
225230_at,CHRM3,1.1577083844689322
215168_at,CHRM3,1.1576492208483704
1554600_s_at,GOLM2,1.1576317310852455
1555906_s_at,PIK3CD-AS1,1.1575791908004731
227363_s_at,ANKFN1,1.1575481908294267
216837_at,Unknown,1.1574616685051324
229554_at,LINC00184,1.157390410022031
1555618_s_at,JAZF1-AS1,1.1573419259964246
223211_at,NA,1.1572357661652497
1569321_at,GRTP1-AS1,1.1571977204420947
219551_at,"NA, MAMDC2-AS1",1.1571443408087736
205251_at,"NA, MAMDC2-AS1",1.1571111071497284
212833_at,KATNBL1,1.1570364069144365
217976_s_at,Unknown,1.1569926960844479
214368_at,Unknown,1.1569186540478873
201190_s_at,LINC02318,1.1568969968085578
226515_at,LINC02846,1.1568592246406486
1567379_at,CCDC171,1.1566449515156696
205329_s_at,Unknown,1.156568618898634
225702_at,Unknown,1.1565585446348607
242218_at,GS1-24F4.2,1.1563607829932936
1569911_at,TRIM16L,1.155917598715137
221878_at,NA,1.1559153850883255
212310_at,"NA, GRAPL",1.1556013578314581
1552502_s_at,Unknown,1.1555098831605852
232242_at,Unknown,1.1554509192085516
213330_s_at,Unknown,1.1553728117675683
1554089_s_at,ZKSCAN2-DT,1.1552479089669176
224443_at,Unknown,1.1550655683846414
1560434_x_at,Unknown,1.1550046948783665
212071_s_at,RGR,1.1548568689055305
201467_s_at,LINC01968,1.1548512094835923
220483_s_at,INO80C,1.1548049985567446
237660_at,Unknown,1.1547921164799706
202726_at,Unknown,1.1546395709865325
224331_s_at,ZBTB40,1.1544747978609764
204352_at,Unknown,1.1543826807029636
208617_s_at,Unknown,1.154153089211943
238402_s_at,ZNF718,1.1541319457473918
223983_s_at,Unknown,1.1540738623779103
224638_at,ADAMTSL3,1.1540441492542497
202824_s_at,NA,1.1539745828329422
226648_at,EPCIP-AS1,1.1538562454965136
202299_s_at,KIFC3,1.153741650447504
226463_at,Unknown,1.1537211434837167
210578_at,Unknown,1.1537198456543158
236304_at,NALT1,1.1535912430250224
202461_at,ALDH1L1-AS2,1.1535420754624686
219120_at,NA,1.1535248553950668
1554248_at,NA,1.153424421546639
213413_at,GM2A,1.1534094064250195
224511_s_at,MIR3945HG,1.1533627351724205
237289_at,Unknown,1.153362115408149
227208_at,LINC01800,1.1532231575464287
234490_at,Unknown,1.1532150943241326
221872_at,ZNF781,1.1530941188254227
240401_at,LINC02223,1.1529562356677237
217772_s_at,NA,1.152898005643026
202635_s_at,Unknown,1.1528940192460195
230008_at,Unknown,1.1528486669024305
218122_s_at,"NA, SMN-AS1",1.1525874801990825
202760_s_at,Unknown,1.1525072573274815
200643_at,FAM53B-AS1,1.1523003681431387
228365_at,NA,1.1522490605960205
223406_x_at,SLC38A4-AS1,1.1520222051935203
221706_s_at,MTDH,1.1519541695048412
238767_at,LINC00960,1.151944901080652
227675_at,Unknown,1.1514477656500017
1556996_at,Unknown,1.1514288759646847
212306_at,ZNF605,1.1511325145487814
214838_at,KMT2A,1.1510172861527097
208957_at,PCAT7,1.150972748912643
213878_at,AFG3L1P,1.150746780157171
218576_s_at,ZNF12,1.1503482388716797
241759_at,SAMHD1,1.1502520445003115
210434_x_at,H3-7,1.150205902403083
224729_s_at,Unknown,1.1501351174600023
1559641_at,MRTFA,1.1498789358044466
223039_at,TIMM17B,1.1498452431654602
220565_at,Unknown,1.1498442008162055
206883_x_at,NA,1.1494781938469714
AFFX.HUMRGE.M10098_3_at,RBM15-AS1,1.1494113867330253
222118_at,GRIK1,1.1493949145718516
203913_s_at,NA,1.1492667033223447
230461_s_at,LINC01186,1.1490713705772848
210322_x_at,Unknown,1.148909093473697
217085_at,LINC02934,1.1488671475211356
233499_at,RUVBL2,1.1487179592014314
1553645_at,DDX42,1.1484372793061517
243431_at,SYT7,1.1483850580061081
1566169_at,LINC00205,1.148376043652627
223618_at,ZFHX4-AS1,1.148246064626277
224232_s_at,Unknown,1.1481613607971242
210023_s_at,"BTG1, LINC01619",1.1480071899876414
213836_s_at,Unknown,1.1479468016213523
209059_s_at,SLC25A34,1.1478876533812734
233503_at,SYF2,1.1478732312939073
214556_at,Unknown,1.147827089676183
210681_s_at,LIFR-AS1,1.14779694108771
235748_s_at,ZNF483,1.1476316625628447
202964_s_at,NA,1.1476163831381023
202626_s_at,Unknown,1.1475393293182836
220930_s_at,CHCHD2,1.147447981967347
212458_at,Unknown,1.1473709844774769
230676_s_at,FAM66A,1.147279476062617
221422_s_at,NA,1.1472289968448113
227076_at,NA,1.1472170031329294
1553483_at,Unknown,1.1471583841203001
217541_x_at,SATB2-AS1,1.1470601334853938
229397_s_at,JRK,1.1470373102363733
240782_at,Unknown,1.1469293013528108
1554774_at,PDXDC1,1.1468234996780096
220652_at,PDXDC1,1.1468192297853261
208591_s_at,TMTC3,1.146607688657136
226078_at,ARPP21,1.1464756061676495
206444_at,DLGAP1-AS2,1.146453003202577
213728_at,RPS20,1.1461947252304145
220790_s_at,NKAPD1,1.1460863617954482
1553907_a_at,CPEB1-AS1,1.1460349915208012
223338_s_at,Unknown,1.1460328742649037
217872_at,FCN1,1.1458530968464238
232743_at,RTP5,1.145770237769133
202259_s_at,Unknown,1.145528647031594
206889_at,Unknown,1.1455056249063957
209078_s_at,Unknown,1.1454455930045888
1569241_a_at,NA,1.1453650464228522
201462_at,Unknown,1.1451836376086855
210959_s_at,NA,1.1450485847089609
1552649_a_at,NA,1.1449863450522813
220102_at,Unknown,1.1449647097260267
1555638_a_at,PRKCA,1.1446911330330078
238190_at,Unknown,1.144578831738354
213669_at,LAMA3,1.1445629166141122
1568805_at,Unknown,1.1443878675082493
244148_at,"ST6GALNAC3, NA",1.1443627369679452
219138_at,SLC25A25-AS1,1.144304550728506
241857_at,PHF21B,1.1442970786132816
202337_at,FHAD1,1.144073712261087
223534_s_at,CCDC144NL-AS1,1.143992523261479
229501_s_at,DLX1,1.1439668185622816
241647_x_at,SYDE2,1.1439493899397373
1569760_at,Unknown,1.1438570173486455
1563229_at,Unknown,1.1437936575714849
1553706_at,Unknown,1.1436947573719107
1562528_at,Unknown,1.1436848296372466
1561247_at,Unknown,1.1436664777181542
224679_at,Unknown,1.1436626762053717
217919_s_at,WDFY2,1.1434975225263235
212010_s_at,KIAA1217,1.1433926060921171
214047_s_at,NEDD1,1.1433916028607354
210707_x_at,Unknown,1.1433694674307617
243902_at,"NA, LINC00937",1.1433545377657388
222581_at,Unknown,1.1432900927105294
221071_at,Unknown,1.1429951482724325
210055_at,NA,1.1429538689268939
225620_at,Unknown,1.1428482373928464
207180_s_at,Unknown,1.142692561475439
236863_at,GRIK2,1.1426916304320565
33778_at,MKLN1,1.1426047506532662
215973_at,Unknown,1.1424861949653555
217647_at,NA,1.142350719317637
228500_at,NA,1.142240826966362
239739_at,TRDN-AS1,1.1421992995613364
218330_s_at,Unknown,1.1421630747377698
220939_s_at,INTS10,1.1421081099416512
221335_x_at,SPAG16,1.1420352016022848
1555166_a_at,GALNT14,1.141777494454465
207901_at,Unknown,1.1417324984286032
202520_s_at,TMCO5A,1.1417318631185343
1553787_at,NA,1.1417025339987767
201089_at,LINC02770,1.1416573675567885
239921_at,Unknown,1.1416539998997879
210279_at,Unknown,1.1414859885981512
1557024_at,Unknown,1.141461406581655
226170_at,CSTF3-DT,1.1413716261334264
219056_at,NT5DC4,1.141365738189698
228682_at,RAD21-AS1,1.141358065221582
228686_at,DNAAF3-AS1,1.1412918919896016
223804_s_at,Unknown,1.1410453377156389
219473_at,TOMM22-DT,1.1410079974593448
201532_at,LINC00630,1.1409686419767469
202042_at,Unknown,1.1409466331694127
216777_at,GDPD1,1.14092607439014
1564285_at,Unknown,1.1407534355750764
212700_x_at,"LINC00665, LINC01535",1.1406354154276541
32062_at,LINC01291,1.140620471641532
226364_at,NA,1.1404833773586918
201648_at,NA,1.1404663968263529
201676_x_at,LHX9,1.1404243661213402
218028_at,NA,1.140310872530395
239192_at,NA,1.1402619475443396
209461_x_at,Unknown,1.1401257753410345
211689_s_at,Unknown,1.1400884413179475
207121_s_at,MGST2,1.1400756731420054
226906_s_at,GRIK2,1.1399560046333999
242609_x_at,Unknown,1.139763211314791
225051_at,LINC02874,1.1396363496690876
236534_at,LINC02685,1.139583705044326
202906_s_at,CTCF-DT,1.1394106313590993
227629_at,NA,1.1393496524209523
212023_s_at,Unknown,1.1392740632438627
213031_s_at,Unknown,1.1391262246240461
232091_s_at,LINC02123,1.1389803479482694
214061_at,FKBP4,1.1388789036125564
214901_at,FKBP4,1.1388728577201388
233120_at,Unknown,1.1387451326455595
212694_s_at,Unknown,1.1386650025770082
207678_s_at,"NA, GLCCI1",1.1384501056479164
200875_s_at,ARHGAP29,1.1382442173905343
230894_s_at,Unknown,1.1381223766944113
202609_at,Unknown,1.138081835603167
242379_at,NA,1.1380807887640592
201098_at,PCDH15,1.1380169975403072
234700_s_at,Unknown,1.1380099556199497
241245_at,MEGF11,1.1379302162320455
244829_at,"NA, LINC01289",1.1378982824738655
231234_at,NAP1L4,1.1378923395885356
1562054_at,Unknown,1.1378900485920314
217709_at,NA,1.1377777066512564
236308_at,ARHGEF28,1.1376994680439125
202719_s_at,ENTPD1-AS1,1.1376310907778309
229721_x_at,Unknown,1.1372437650212626
205716_at,NA,1.1370689455475584
1552592_at,NA,1.1370509164031568
235181_at,Unknown,1.137003444358632
228033_at,Unknown,1.1369999927535437
205380_at,Unknown,1.1369722403680558
203511_s_at,NA,1.1369497840018592
200829_x_at,LINC00663,1.1367078825057262
216563_at,Unknown,1.1365474665201813
205235_s_at,KLHL6,1.1364895572278793
1557636_a_at,KLHL6,1.136410163988331
223205_s_at,OTUD7A,1.136159978014907
225705_at,Unknown,1.1361358928483536
54632_at,DPH6,1.1360879850143073
206896_s_at,Unknown,1.1360631392241958
207885_at,MARK1,1.1360138150227086
227447_at,NA,1.1357060794879406
243601_at,NA,1.1356517478267483
208002_s_at,ECI2-DT,1.1355409658753521
218849_s_at,Unknown,1.1354733623441495
236898_at,Unknown,1.1354522395449902
221834_at,Unknown,1.135397361643918
201323_at,Unknown,1.1353723100492747
1554710_at,PTPRD-AS1,1.1353241983710756
208973_at,NKPD1,1.1351669160383155
1563072_at,"NA, SIAH2-AS1",1.1350360927121743
220261_s_at,CLTA,1.1347282028465895
211089_s_at,Unknown,1.1347233353064463
224777_s_at,LINGO3,1.1347060356035445
200620_at,"Y_RNA, SMCHD1",1.1346770625754043
229680_at,CAPS2,1.13383061859748
235474_at,SAP30-DT,1.1338151128287655
223817_at,TSPAN10,1.1337009183184639
1562190_at,PAQR9,1.133689632985326
221144_at,NR5A2,1.1336789020101037
223555_at,Unknown,1.1334764272738518
222946_s_at,NA,1.1334039718396771
229806_at,Unknown,1.133383641021698
205000_at,NA,1.1333358935720017
209310_s_at,LINC02282,1.1332557801096386
225653_at,Unknown,1.1332370936231888
1555388_s_at,HIVEP1,1.1332093662066927
210699_at,Unknown,1.1331565275096391
235862_at,NA,1.1330978478948641
228075_x_at,Unknown,1.133066267048038
220390_at,LINC03000,1.1330569170784812
221883_at,Unknown,1.1330436420476677
241437_s_at,"NA, METTL14-DT",1.1329217072007427
236079_at,MRGPRF-AS1,1.1328940766680509
218405_at,Unknown,1.1328817128644053
223115_at,LINC01550,1.1328806169451195
232786_at,NA,1.1328753672861929
1562520_at,TFAP2A-AS1,1.1328394827450252
205025_at,Unknown,1.1326192178936523
219401_at,ARHGEF7-IT1,1.1325628539052417
230044_at,NA,1.1325590046511627
207568_at,Unknown,1.1324884429537605
203805_s_at,TMEM26-AS1,1.1322784850354548
212792_at,TMEM26-AS1,1.132262774337588
214152_at,NA,1.132142518210182
217797_at,Unknown,1.1320870441211293
233822_x_at,Unknown,1.1320656506663043
230274_s_at,CNN3-DT,1.1317632007785643
230573_at,NA,1.1316362862462672
204087_s_at,MCM3AP-AS1,1.1316117423515053
223611_s_at,GRK4,1.1315939309842273
211132_at,Unknown,1.131463620142577
218998_at,LINC00382,1.1314421565320767
228769_at,LINC01644,1.131353353647133
210111_s_at,Unknown,1.131332517058197
213454_at,Unknown,1.1311844286339663
227840_at,Unknown,1.1311014674909452
212811_x_at,NA,1.1310855525175998
226380_at,ZNF677,1.1310168775464908
223787_s_at,LINC02339,1.1309019814155674
220269_at,LINC00944,1.1308586974159167
244712_at,LINC01842,1.1308365096495476
1559651_at,NA,1.1307558317379989
1570470_at,NA,1.1307437500784763
202496_at,NA,1.1306888196450413
202832_at,LINC02846,1.130601933364641
218484_at,NA,1.1303379140811727
230814_at,CRYZL1,1.1303063838791765
235077_at,Unknown,1.130293748730463
233191_at,Unknown,1.130202326174152
205311_at,MRAP-AS1,1.1302003536345622
216045_at,NA,1.1300085595159757
208760_at,Unknown,1.1299534328958003
243191_at,TMEM165,1.1297873493856458
1565666_s_at,CATIP-AS1,1.1296631052991437
205470_s_at,LINC02934,1.1296300982026317
208721_s_at,CALCOCO2,1.129556198095463
224810_s_at,"C21orf91, C21orf91-OT1",1.1295023207486532
243336_at,NA,1.1293992786120266
210401_at,"NA, LYPLA1",1.1293405674659778
230069_at,TSPYL1,1.1289254107937705
1563168_at,IRS4,1.1289224646221152
208881_x_at,Unknown,1.128843088820845
238228_at,Unknown,1.1288383207950938
205518_s_at,SIAH3,1.128691629158517
204833_at,Unknown,1.1284906930967664
230517_at,ITGAD,1.128346761699784
205644_s_at,AKT2,1.128342349025375
1569947_at,LINC01153,1.128312740015274
209738_x_at,Unknown,1.1281195614096875
222953_at,QTRT2,1.1280979063931258
239732_x_at,QTRT2,1.128024348715995
216314_at,TRHDE-AS1,1.127989114585773
227375_at,LYRM9,1.1279339307746372
227396_at,Unknown,1.127896505703429
216111_x_at,NEDD9,1.127876401736732
237205_at,GNAO1-DT,1.1278742262826937
217645_at,ELFN2,1.127698389891859
229267_at,EDRF1-DT,1.127684290288372
201302_at,P4HA3,1.1276838499145314
225247_at,MKNK1,1.1275476655546126
228251_at,NA,1.1274264003468226
228758_at,Unknown,1.1274181114638018
226879_at,"LINC02203, NA, OR4M2-OT1, OR4N4",1.127224454739577
204409_s_at,"OR4N4, OR4N4C, LINC02203, NA, OR4M2-OT1",1.127172903049487
1552490_at,Unknown,1.1271717970437571
209507_at,Unknown,1.1270558828465325
210052_s_at,Unknown,1.1270464818953971
223790_at,Unknown,1.1269957435710687
215722_s_at,Unknown,1.1269482411292129
243850_at,NEXN-AS1,1.126913379142051
233683_at,GLIS3-AS2,1.1268297342187505
218860_at,LINC01854,1.1267604168388112
241211_at,AQP4-AS1,1.1267216189318676
223510_at,NA,1.126697795509443
242935_at,DNAJC9,1.126614361017815
207154_at,Unknown,1.1265721355624352
238035_at,TOP1MT,1.126548022054835
233002_at,Unknown,1.1265110613163494
228713_s_at,LINC01527,1.1264857859893798
244660_at,LINC00996,1.126445643001267
215767_at,Unknown,1.1264402559124214
1566624_at,Unknown,1.126439020310822
219180_s_at,Unknown,1.1264174791178865
226780_s_at,"HCG22, NA",1.1263511478176935
240488_at,NA,1.1262664726833518
223460_at,NA,1.1259377766409717
230483_at,Unknown,1.1259041006404924
1561279_at,NA,1.1256247916246134
223442_at,Unknown,1.125458896754888
235819_at,"NA, GOLGA6L2",1.1253428326462906
229587_at,SDAD1-AS1,1.125314719997783
205339_at,Unknown,1.1250911965622972
238398_s_at,DNAH3,1.1250086560956976
241248_at,PRSS40A,1.1248911117725608
218682_s_at,TMEM132D-AS2,1.1247901119774772
219745_at,CCDC32,1.124688377760833
225392_at,Unknown,1.1246779278905517
209196_at,LINC00944,1.1245713484752446
226276_at,ARHGAP22,1.1244926758799563
212672_at,LINC00968,1.1244755813940608
231854_at,MINDY2-DT,1.1244675936835788
